location_id,location_zip_code,location_city,location_state,,
39766,54410,jaboatao dos guararapes,PE,,54410|jaboatao dos guararapes|PE
39767,05501,sao paulo,SP,,05501|sao paulo|SP
39768,35502,divinopolis,MG,,35502|divinopolis|MG
39769,13905,amparo,SP,,13905|amparo|SP
39770,35164,ipatinga,MG,,35164|ipatinga|MG
39771,42739,lauro de freitas,BA,,42739|lauro de freitas|BA
39772,03016,sao paulo,SP,,03016|sao paulo|SP
39773,37476,cristina,MG,,37476|cristina|MG
39774,17054,bauru,SP,,17054|bauru|SP
39775,09380,maua,SP,,09380|maua|SP
39776,04039,sao paulo,SP,,04039|sao paulo|SP
39777,95112,caxias do sul,RS,,95112|caxias do sul|RS
39778,29160,serra,ES,,29160|serra|ES
39779,28470,santo antonio de padua,RJ,,28470|santo antonio de padua|RJ
39780,13060,campinas,SP,,13060|campinas|SP
39781,93880,ararica,RS,,93880|ararica|RS
39782,20785,rio de janeiro,RJ,,20785|rio de janeiro|RJ
39783,04203,sao paulo,SP,,04203|sao paulo|SP
39784,69093,manaus,AM,,69093|manaus|AM
39785,09330,maua,SP,,09330|maua|SP
39786,28913,cabo frio,RJ,,28913|cabo frio|RJ
39787,02537,sao paulo,SP,,02537|sao paulo|SP
39788,09912,diadema,SP,,09912|diadema|SP
39789,63020,juazeiro do norte,CE,,63020|juazeiro do norte|CE
39790,13211,jundiai,SP,,13211|jundiai|SP
39791,17810,mariapolis,SP,,17810|mariapolis|SP
39792,08461,sao paulo,SP,,08461|sao paulo|SP
39793,13090,campinas,SP,,13090|campinas|SP
39794,41390,salvador,BA,,41390|salvador|BA
39795,29156,cariacica,ES,,29156|cariacica|ES
39796,18143,sao roque,SP,,18143|sao roque|SP
39797,16013,aracatuba,SP,,16013|aracatuba|SP
39798,02636,sao paulo,SP,,02636|sao paulo|SP
39799,86065,londrina,PR,,86065|londrina|PR
39800,15130,mirassol,SP,,15130|mirassol|SP
39801,75925,castelandia,GO,,75925|castelandia|GO
39802,74823,goiania,GO,,74823|goiania|GO
39803,35162,ipatinga,MG,,35162|ipatinga|MG
39804,13070,campinas,SP,,13070|campinas|SP
39805,06263,osasco,SP,,06263|osasco|SP
39806,20560,rio de janeiro,RJ,,20560|rio de janeiro|RJ
39807,22440,rio de janeiro,RJ,,22440|rio de janeiro|RJ
39808,24435,sao goncalo,RJ,,24435|sao goncalo|RJ
39809,52011,recife,PE,,52011|recife|PE
39810,34003,nova lima,MG,,34003|nova lima|MG
39811,96160,capao do leao,RS,,96160|capao do leao|RS
39812,09892,sao bernardo do campo,SP,,09892|sao bernardo do campo|SP
39813,18460,itarare,SP,,18460|itarare|SP
39814,17390,sao sebastiao da serra,SP,,17390|sao sebastiao da serra|SP
39815,13320,salto,SP,,13320|salto|SP
39816,78455,lucas do rio verde,MT,,78455|lucas do rio verde|MT
39817,18279,tatui,SP,,18279|tatui|SP
39818,28495,aperibe,RJ,,28495|aperibe|RJ
39819,13085,campinas,SP,,13085|campinas|SP
39820,22775,rio de janeiro,RJ,,22775|rio de janeiro|RJ
39821,88495,garopaba,SC,,88495|garopaba|SC
39822,31275,belo horizonte,MG,,31275|belo horizonte|MG
39823,52211,recife,PE,,52211|recife|PE
39824,72318,brasilia,DF,,72318|brasilia|DF
39825,37820,arceburgo,MG,,37820|arceburgo|MG
39826,04661,sao paulo,SP,,04661|sao paulo|SP
39827,24230,niteroi,RJ,,24230|niteroi|RJ
39828,13400,piracicaba,SP,,13400|piracicaba|SP
39829,88960,sombrio,SC,,88960|sombrio|SC
39830,64018,teresina,PI,,64018|teresina|PI
39831,85877,sao miguel do iguacu,PR,,85877|sao miguel do iguacu|PR
39832,11055,santos,SP,,11055|santos|SP
39833,21061,rio de janeiro,RJ,,21061|rio de janeiro|RJ
39834,13214,jundiai,SP,,13214|jundiai|SP
39835,04649,sao paulo,SP,,04649|sao paulo|SP
39836,25635,petropolis,RJ,,25635|petropolis|RJ
39837,29308,cachoeiro de itapemirim,ES,,29308|cachoeiro de itapemirim|ES
39838,95200,vacaria,RS,,95200|vacaria|RS
39839,35300,caratinga,MG,,35300|caratinga|MG
39840,13219,jundiai,SP,,13219|jundiai|SP
39841,09615,sao bernardo do campo,SP,,09615|sao bernardo do campo|SP
39842,88503,lages,SC,,88503|lages|SC
39843,95890,teutonia,RS,,95890|teutonia|RS
39844,59151,parnamirim,RN,,59151|parnamirim|RN
39845,06783,taboao da serra,SP,,06783|taboao da serra|SP
39846,37445,cruzilia,MG,,37445|cruzilia|MG
39847,14890,jaboticabal,SP,,14890|jaboticabal|SP
39848,13830,santo antonio de posse,SP,,13830|santo antonio de posse|SP
39849,91220,porto alegre,RS,,91220|porto alegre|RS
39850,07033,guarulhos,SP,,07033|guarulhos|SP
39851,91920,porto alegre,RS,,91920|porto alegre|RS
39852,17013,bauru,SP,,17013|bauru|SP
39853,33805,ribeirao das neves,MG,,33805|ribeirao das neves|MG
39854,57620,igaci,AL,,57620|igaci|AL
39855,18520,cerquilho,SP,,18520|cerquilho|SP
39856,17504,marilia,SP,,17504|marilia|SP
39857,13603,araras,SP,,13603|araras|SP
39858,33020,santa luzia,MG,,33020|santa luzia|MG
39859,97015,santa maria,RS,,97015|santa maria|RS
39860,64923,alvorada do gurgueia,PI,,64923|alvorada do gurgueia|PI
39861,81250,curitiba,PR,,81250|curitiba|PR
39862,58900,cajazeiras,PB,,58900|cajazeiras|PB
39863,13054,campinas,SP,,13054|campinas|SP
39864,34002,nova lima,MG,,34002|nova lima|MG
39865,13901,amparo,SP,,13901|amparo|SP
39866,04512,sao paulo,SP,,04512|sao paulo|SP
39867,95320,nova prata,RS,,95320|nova prata|RS
39868,91140,porto alegre,RS,,91140|porto alegre|RS
39869,31340,belo horizonte,MG,,31340|belo horizonte|MG
39870,26290,nova iguacu,RJ,,26290|nova iguacu|RJ
39871,06340,carapicuiba,SP,,06340|carapicuiba|SP
39872,09540,sao caetano do sul,SP,,09540|sao caetano do sul|SP
39873,88330,balneario camboriu,SC,,88330|balneario camboriu|SC
39874,08190,sao paulo,SP,,08190|sao paulo|SP
39875,49095,aracaju,SE,,49095|aracaju|SE
39876,13424,piracicaba,SP,,13424|piracicaba|SP
39877,22410,rio de janeiro,RJ,,22410|rio de janeiro|RJ
39878,35300,caratinga,MG,,35300|caratinga|MG
39879,85503,pato branco,PR,,85503|pato branco|PR
39880,21250,rio de janeiro,RJ,,21250|rio de janeiro|RJ
39881,65057,sao luis,MA,,65057|sao luis|MA
39882,88101,sao jose,SC,,88101|sao jose|SC
39883,30320,belo horizonte,MG,,30320|belo horizonte|MG
39884,80230,curitiba,PR,,80230|curitiba|PR
39885,01222,sao paulo,SP,,01222|sao paulo|SP
39886,14808,araraquara,SP,,14808|araraquara|SP
39887,09606,sao bernardo do campo,SP,,09606|sao bernardo do campo|SP
39888,13202,jundiai,SP,,13202|jundiai|SP
39889,06816,embu das artes,SP,,06816|embu das artes|SP
39890,60713,fortaleza,CE,,60713|fortaleza|CE
39891,95020,caxias do sul,RS,,95020|caxias do sul|RS
39892,28540,cordeiro,RJ,,28540|cordeiro|RJ
39893,71680,brasilia,DF,,71680|brasilia|DF
39894,03689,sao paulo,SP,,03689|sao paulo|SP
39895,13202,jundiai,SP,,13202|jundiai|SP
39896,40385,salvador,BA,,40385|salvador|BA
39897,03460,sao paulo,SP,,03460|sao paulo|SP
39898,33120,santa luzia,MG,,33120|santa luzia|MG
39899,74075,goiania,GO,,74075|goiania|GO
39900,74683,goiania,GO,,74683|goiania|GO
39901,21235,rio de janeiro,RJ,,21235|rio de janeiro|RJ
39902,65062,sao luis,MA,,65062|sao luis|MA
39903,31840,belo horizonte,MG,,31840|belo horizonte|MG
39904,78300,tangara da serra,MT,,78300|tangara da serra|MT
39905,17515,marilia,SP,,17515|marilia|SP
39906,03220,sao paulo,SP,,03220|sao paulo|SP
39907,40320,salvador,BA,,40320|salvador|BA
39908,14800,araraquara,SP,,14800|araraquara|SP
39909,08050,sao paulo,SP,,08050|sao paulo|SP
39910,30590,belo horizonte,MG,,30590|belo horizonte|MG
39911,13456,santa barbara d'oeste,SP,,13456|santa barbara d'oeste|SP
39912,31275,belo horizonte,MG,,31275|belo horizonte|MG
39913,20270,rio de janeiro,RJ,,20270|rio de janeiro|RJ
39914,44571,santo antonio de jesus,BA,,44571|santo antonio de jesus|BA
39915,21840,rio de janeiro,RJ,,21840|rio de janeiro|RJ
39916,36570,vicosa,MG,,36570|vicosa|MG
39917,06454,barueri,SP,,06454|barueri|SP
39918,88590,anita garibaldi,SC,,88590|anita garibaldi|SC
39919,16250,clementina,SP,,16250|clementina|SP
39920,22051,rio de janeiro,RJ,,22051|rio de janeiro|RJ
39921,98803,santo angelo,RS,,98803|santo angelo|RS
39922,05853,sao paulo,SP,,05853|sao paulo|SP
39923,83060,sao jose dos pinhais,PR,,83060|sao jose dos pinhais|PR
39924,20780,rio de janeiro,RJ,,20780|rio de janeiro|RJ
39925,04105,sao paulo,SP,,04105|sao paulo|SP
39926,13609,araras,SP,,13609|araras|SP
39927,05754,sao paulo,SP,,05754|sao paulo|SP
39928,53270,olinda,PE,,53270|olinda|PE
39929,04661,sao paulo,SP,,04661|sao paulo|SP
39930,25900,mage,RJ,,25900|mage|RJ
39931,20720,rio de janeiro,RJ,,20720|rio de janeiro|RJ
39932,02998,sao paulo,SP,,02998|sao paulo|SP
39933,86040,londrina,PR,,86040|londrina|PR
39934,21360,rio de janeiro,RJ,,21360|rio de janeiro|RJ
39935,05877,sao paulo,SP,,05877|sao paulo|SP
39936,09771,sao bernardo do campo,SP,,09771|sao bernardo do campo|SP
39937,08474,sao paulo,SP,,08474|sao paulo|SP
39938,03476,sao paulo,SP,,03476|sao paulo|SP
39939,04280,sao paulo,SP,,04280|sao paulo|SP
39940,13630,pirassununga,SP,,13630|pirassununga|SP
39941,35485,rio manso,MG,,35485|rio manso|MG
39942,45400,valenca,BA,,45400|valenca|BA
39943,04381,sao paulo,SP,,04381|sao paulo|SP
39944,06526,santana de parnaiba,SP,,06526|santana de parnaiba|SP
39945,07011,guarulhos,SP,,07011|guarulhos|SP
39946,32017,contagem,MG,,32017|contagem|MG
39947,24435,sao goncalo,RJ,,24435|sao goncalo|RJ
39948,91230,porto alegre,RS,,91230|porto alegre|RS
39949,62350,ubajara,CE,,62350|ubajara|CE
39950,80430,curitiba,PR,,80430|curitiba|PR
39951,16900,andradina,SP,,16900|andradina|SP
39952,89580,fraiburgo,SC,,89580|fraiburgo|SC
39953,23585,rio de janeiro,RJ,,23585|rio de janeiro|RJ
39954,31255,belo horizonte,MG,,31255|belo horizonte|MG
39955,79750,nova andradina,MS,,79750|nova andradina|MS
39956,20230,rio de janeiro,RJ,,20230|rio de janeiro|RJ
39957,20231,rio de janeiro,RJ,,20231|rio de janeiro|RJ
39958,35740,esmeraldas,MG,,35740|esmeraldas|MG
39959,38055,uberaba,MG,,38055|uberaba|MG
39960,44895,barro alto,BA,,44895|barro alto|BA
39961,13876,sao joao da boa vista,SP,,13876|sao joao da boa vista|SP
39962,16018,aracatuba,SP,,16018|aracatuba|SP
39963,83430,campina grande do sul,PR,,83430|campina grande do sul|PR
39964,22230,rio de janeiro,RJ,,22230|rio de janeiro|RJ
39965,39400,montes claros,MG,,39400|montes claros|MG
39966,04514,sao paulo,SP,,04514|sao paulo|SP
39967,92110,canoas,RS,,92110|canoas|RS
39968,02128,sao paulo,SP,,02128|sao paulo|SP
39969,02516,sao paulo,SP,,02516|sao paulo|SP
39970,19970,palmital,SP,,19970|palmital|SP
39971,22753,rio de janeiro,RJ,,22753|rio de janeiro|RJ
39972,71927,brasilia,DF,,71927|brasilia|DF
39973,91530,porto alegre,RS,,91530|porto alegre|RS
39974,07600,mairipora,SP,,07600|mairipora|SP
39975,93900,ivoti,RS,,93900|ivoti|RS
39976,04548,sao paulo,SP,,04548|sao paulo|SP
39977,96503,cachoeira do sul,RS,,96503|cachoeira do sul|RS
39978,18072,sorocaba,SP,,18072|sorocaba|SP
39979,88020,florianopolis,SC,,88020|florianopolis|SC
39980,68903,macapa,AP,,68903|macapa|AP
39981,71918,brasilia,DF,,71918|brasilia|DF
39982,22081,rio de janeiro,RJ,,22081|rio de janeiro|RJ
39983,76820,porto velho,RO,,76820|porto velho|RO
39984,22631,rio de janeiro,RJ,,22631|rio de janeiro|RJ
39985,29185,fundao,ES,,29185|fundao|ES
39986,49095,aracaju,SE,,49095|aracaju|SE
39987,27321,barra mansa,RJ,,27321|barra mansa|RJ
39988,18150,ibiuna,SP,,18150|ibiuna|SP
39989,66063,belem,PA,,66063|belem|PA
39990,09571,sao caetano do sul,SP,,09571|sao caetano do sul|SP
39991,71065,brasilia,DF,,71065|brasilia|DF
39992,75802,jatai,GO,,75802|jatai|GO
39993,34012,nova lima,MG,,34012|nova lima|MG
39994,01046,sao paulo,SP,,01046|sao paulo|SP
39995,09120,santo andre,SP,,09120|santo andre|SP
39996,83504,almirante tamandare,PR,,83504|almirante tamandare|PR
39997,72145,brasilia,DF,,72145|brasilia|DF
39998,78390,barra do bugres,MT,,78390|barra do bugres|MT
39999,17240,bocaina,SP,,17240|bocaina|SP
40000,91530,porto alegre,RS,,91530|porto alegre|RS
40001,54270,jaboatao dos guararapes,PE,,54270|jaboatao dos guararapes|PE
40002,76824,porto velho,RO,,76824|porto velho|RO
40003,18114,votorantim,SP,,18114|votorantim|SP
40004,57545,inhapi,AL,,57545|inhapi|AL
40005,30660,belo horizonte,MG,,30660|belo horizonte|MG
40006,64074,teresina,PI,,64074|teresina|PI
40007,08735,mogi das cruzes,SP,,08735|mogi das cruzes|SP
40008,28909,cabo frio,RJ,,28909|cabo frio|RJ
40009,58055,joao pessoa,PB,,58055|joao pessoa|PB
40010,90020,porto alegre,RS,,90020|porto alegre|RS
40011,71675,brasilia,DF,,71675|brasilia|DF
40012,93950,dois irmaos,RS,,93950|dois irmaos|RS
40013,30230,belo horizonte,MG,,30230|belo horizonte|MG
40014,30380,belo horizonte,MG,,30380|belo horizonte|MG
40015,36680,sao joao nepomuceno,MG,,36680|sao joao nepomuceno|MG
40016,04195,sao paulo,SP,,04195|sao paulo|SP
40017,05374,sao paulo,SP,,05374|sao paulo|SP
40018,06764,taboao da serra,SP,,06764|taboao da serra|SP
40019,03053,sao paulo,SP,,03053|sao paulo|SP
40020,13450,santa barbara d'oeste,SP,,13450|santa barbara d'oeste|SP
40021,33600,pedro leopoldo,MG,,33600|pedro leopoldo|MG
40022,04042,sao paulo,SP,,04042|sao paulo|SP
40023,04806,sao paulo,SP,,04806|sao paulo|SP
40024,35052,governador valadares,MG,,35052|governador valadares|MG
40025,74911,aparecida de goiania,GO,,74911|aparecida de goiania|GO
40026,66050,belem,PA,,66050|belem|PA
40027,18013,sorocaba,SP,,18013|sorocaba|SP
40028,11075,santos,SP,,11075|santos|SP
40029,58030,joao pessoa,PB,,58030|joao pessoa|PB
40030,22793,rio de janeiro,RJ,,22793|rio de janeiro|RJ
40031,05735,sao paulo,SP,,05735|sao paulo|SP
40032,02867,sao paulo,SP,,02867|sao paulo|SP
40033,48904,juazeiro,BA,,48904|juazeiro|BA
40034,50900,recife,PE,,50900|recife|PE
40035,12929,braganca paulista,SP,,12929|braganca paulista|SP
40036,07024,guarulhos,SP,,07024|guarulhos|SP
40037,02407,sao paulo,SP,,02407|sao paulo|SP
40038,02201,sao paulo,SP,,02201|sao paulo|SP
40039,33120,santa luzia,MG,,33120|santa luzia|MG
40040,26130,belford roxo,RJ,,26130|belford roxo|RJ
40041,23570,rio de janeiro,RJ,,23570|rio de janeiro|RJ
40042,93310,novo hamburgo,RS,,93310|novo hamburgo|RS
40043,23595,rio de janeiro,RJ,,23595|rio de janeiro|RJ
40044,09910,diadema,SP,,09910|diadema|SP
40045,25750,petropolis,RJ,,25750|petropolis|RJ
40046,08775,mogi das cruzes,SP,,08775|mogi das cruzes|SP
40047,15030,sao jose do rio preto,SP,,15030|sao jose do rio preto|SP
40048,03153,sao paulo,SP,,03153|sao paulo|SP
40049,53150,olinda,PE,,53150|olinda|PE
40050,20540,rio de janeiro,RJ,,20540|rio de janeiro|RJ
40051,21221,rio de janeiro,RJ,,21221|rio de janeiro|RJ
40052,14150,serrana,SP,,14150|serrana|SP
40053,08508,ferraz de vasconcelos,SP,,08508|ferraz de vasconcelos|SP
40054,80330,curitiba,PR,,80330|curitiba|PR
40055,28143,mussurepe,RJ,,28143|mussurepe|RJ
40056,04447,sao paulo,SP,,04447|sao paulo|SP
40057,98400,frederico westphalen,RS,,98400|frederico westphalen|RS
40058,07091,guarulhos,SP,,07091|guarulhos|SP
40059,88010,florianopolis,SC,,88010|florianopolis|SC
40060,84200,jaguariaiva,PR,,84200|jaguariaiva|PR
40061,16020,aracatuba,SP,,16020|aracatuba|SP
40062,04135,sao paulo,SP,,04135|sao paulo|SP
40063,28800,rio bonito,RJ,,28800|rio bonito|RJ
40064,02474,sao paulo,SP,,02474|sao paulo|SP
40065,45160,belo campo,BA,,45160|belo campo|BA
40066,07197,guarulhos,SP,,07197|guarulhos|SP
40067,13874,sao joao da boa vista,SP,,13874|sao joao da boa vista|SP
40068,16204,birigui,SP,,16204|birigui|SP
40069,21910,rio de janeiro,RJ,,21910|rio de janeiro|RJ
40070,98855,entre-ijuis,RS,,98855|entre-ijuis|RS
40071,19470,presidente epitacio,SP,,19470|presidente epitacio|SP
40072,04814,sao paulo,SP,,04814|sao paulo|SP
40073,11660,caraguatatuba,SP,,11660|caraguatatuba|SP
40074,02842,sao paulo,SP,,02842|sao paulo|SP
40075,35182,timoteo,MG,,35182|timoteo|MG
40076,23087,rio de janeiro,RJ,,23087|rio de janeiro|RJ
40077,18077,sorocaba,SP,,18077|sorocaba|SP
40078,24450,sao goncalo,RJ,,24450|sao goncalo|RJ
40079,04016,sao paulo,SP,,04016|sao paulo|SP
40080,13930,serra negra,SP,,13930|serra negra|SP
40081,30575,belo horizonte,MG,,30575|belo horizonte|MG
40082,71906,brasilia,DF,,71906|brasilia|DF
40083,03920,sao paulo,SP,,03920|sao paulo|SP
40084,60181,fortaleza,CE,,60181|fortaleza|CE
40085,72323,brasilia,DF,,72323|brasilia|DF
40086,89830,abelardo luz,SC,,89830|abelardo luz|SC
40087,59280,macaiba,RN,,59280|macaiba|RN
40088,09941,diadema,SP,,09941|diadema|SP
40089,22241,rio de janeiro,RJ,,22241|rio de janeiro|RJ
40090,27930,macae,RJ,,27930|macae|RJ
40091,94970,cachoeirinha,RS,,94970|cachoeirinha|RS
40092,22010,rio de janeiro,RJ,,22010|rio de janeiro|RJ
40093,15780,santa rita d'oeste,SP,,15780|santa rita d'oeste|SP
40094,88810,criciuma,SC,,88810|criciuma|SC
40095,87020,maringa,PR,,87020|maringa|PR
40096,20520,rio de janeiro,RJ,,20520|rio de janeiro|RJ
40097,88034,florianopolis,SC,,88034|florianopolis|SC
40098,04246,sao paulo,SP,,04246|sao paulo|SP
40099,03171,sao paulo,SP,,03171|sao paulo|SP
40100,24130,niteroi,RJ,,24130|niteroi|RJ
40101,37520,pedralva,MG,,37520|pedralva|MG
40102,40296,salvador,BA,,40296|salvador|BA
40103,02465,sao paulo,SP,,02465|sao paulo|SP
40104,03193,sao paulo,SP,,03193|sao paulo|SP
40105,24220,niteroi,RJ,,24220|niteroi|RJ
40106,23042,rio de janeiro,RJ,,23042|rio de janeiro|RJ
40107,88735,gravatal,SC,,88735|gravatal|SC
40108,12720,cruzeiro,SP,,12720|cruzeiro|SP
40109,86160,porecatu,PR,,86160|porecatu|PR
40110,90010,porto alegre,RS,,90010|porto alegre|RS
40111,57370,traipu,AL,,57370|traipu|AL
40112,13276,valinhos,SP,,13276|valinhos|SP
40113,17340,barra bonita,SP,,17340|barra bonita|SP
40114,29162,serra,ES,,29162|serra|ES
40115,21370,rio de janeiro,RJ,,21370|rio de janeiro|RJ
40116,04671,sao paulo,SP,,04671|sao paulo|SP
40117,11930,pariquera-acu,SP,,11930|pariquera-acu|SP
40118,18435,nova campina,SP,,18435|nova campina|SP
40119,23573,rio de janeiro,RJ,,23573|rio de janeiro|RJ
40120,18275,tatui,SP,,18275|tatui|SP
40121,77001,palmas,TO,,77001|palmas|TO
40122,31535,belo horizonte,MG,,31535|belo horizonte|MG
40123,08830,mogi das cruzes,SP,,08830|mogi das cruzes|SP
40124,23535,rio de janeiro,RJ,,23535|rio de janeiro|RJ
40125,03660,sao paulo,SP,,03660|sao paulo|SP
40126,06763,taboao da serra,SP,,06763|taboao da serra|SP
40127,36033,juiz de fora,MG,,36033|juiz de fora|MG
40128,34003,nova lima,MG,,34003|nova lima|MG
40129,67133,ananindeua,PA,,67133|ananindeua|PA
40130,17760,inubia paulista,SP,,17760|inubia paulista|SP
40131,45821,eunapolis,BA,,45821|eunapolis|BA
40132,89812,chapeco,SC,,89812|chapeco|SC
40133,88390,barra velha,SC,,88390|barra velha|SC
40134,37701,pocos de caldas,MG,,37701|pocos de caldas|MG
40135,86037,londrina,PR,,86037|londrina|PR
40136,60175,fortaleza,CE,,60175|fortaleza|CE
40137,11622,sao sebastiao,SP,,11622|sao sebastiao|SP
40138,69915,rio branco,AC,,69915|rio branco|AC
40139,52041,recife,PE,,52041|recife|PE
40140,78068,cuiaba,MT,,78068|cuiaba|MT
40141,44032,feira de santana,BA,,44032|feira de santana|BA
40142,86010,londrina,PR,,86010|londrina|PR
40143,68800,breves,PA,,68800|breves|PA
40144,25904,mage,RJ,,25904|mage|RJ
40145,30620,belo horizonte,MG,,30620|belo horizonte|MG
40146,80220,curitiba,PR,,80220|curitiba|PR
40147,64079,teresina,PI,,64079|teresina|PI
40148,11045,santos,SP,,11045|santos|SP
40149,62670,sao goncalo do amarante,CE,,62670|sao goncalo do amarante|CE
40150,03732,sao paulo,SP,,03732|sao paulo|SP
40151,35350,raul soares,MG,,35350|raul soares|MG
40152,63165,nova olinda,CE,,63165|nova olinda|CE
40153,38747,patrocinio,MG,,38747|patrocinio|MG
40154,01529,sao paulo,SP,,01529|sao paulo|SP
40155,83414,colombo,PR,,83414|colombo|PR
40156,01122,sao paulo,SP,,01122|sao paulo|SP
40157,06170,osasco,SP,,06170|osasco|SP
40158,07145,guarulhos,SP,,07145|guarulhos|SP
40159,04605,sao paulo,SP,,04605|sao paulo|SP
40160,12705,cruzeiro,SP,,12705|cruzeiro|SP
40161,13295,itupeva,SP,,13295|itupeva|SP
40162,89220,joinville,SC,,89220|joinville|SC
40163,82025,curitiba,PR,,82025|curitiba|PR
40164,93270,esteio,RS,,93270|esteio|RS
40165,79051,campo grande,MS,,79051|campo grande|MS
40166,40231,salvador,BA,,40231|salvador|BA
40167,34001,nova lima,MG,,34001|nova lima|MG
40168,24451,sao goncalo,RJ,,24451|sao goncalo|RJ
40169,08215,sao paulo,SP,,08215|sao paulo|SP
40170,86300,cornelio procopio,PR,,86300|cornelio procopio|PR
40171,13280,vinhedo,SP,,13280|vinhedo|SP
40172,14980,sales,SP,,14980|sales|SP
40173,13700,casa branca,SP,,13700|casa branca|SP
40174,45200,jequie,BA,,45200|jequie|BA
40175,03188,sao paulo,SP,,03188|sao paulo|SP
40176,18065,sorocaba,SP,,18065|sorocaba|SP
40177,13873,sao joao da boa vista,SP,,13873|sao joao da boa vista|SP
40178,97050,santa maria,RS,,97050|santa maria|RS
40179,13231,campo limpo paulista,SP,,13231|campo limpo paulista|SP
40180,94425,viamao,RS,,94425|viamao|RS
40181,17012,bauru,SP,,17012|bauru|SP
40182,01327,sao paulo,SP,,01327|sao paulo|SP
40183,02083,sao paulo,SP,,02083|sao paulo|SP
40184,29216,guarapari,ES,,29216|guarapari|ES
40185,28970,araruama,RJ,,28970|araruama|RJ
40186,22050,rio de janeiro,RJ,,22050|rio de janeiro|RJ
40187,78250,pontes e lacerda,MT,,78250|pontes e lacerda|MT
40188,20241,rio de janeiro,RJ,,20241|rio de janeiro|RJ
